actor_episodes,actor_steps,critic_loss,evaluator_episodes,evaluator_steps,learner_steps,learner_walltime,policy_loss
358017,948213,0.30990863,62198,152106,384382,20455.19186425209,0.29320085
358034,948261,0.37191904,62198,152106,384406,20456.450735092163,0.28091314
358053,948314,0.38802183,62201,152115,384427,20457.662952661514,0.31517616
358068,948358,0.37984532,62203,152121,384448,20458.766788721085,0.2861551
358088,948414,0.30206048,62206,152130,384468,20459.873338222504,0.3216616
358107,948463,0.34339428,62209,152139,384489,20461.09617638588,0.28604683
358127,948521,0.36406744,62211,152145,384509,20462.25919008255,0.27775544
358141,948558,0.40200573,62211,152145,384529,20463.366392850876,0.3281793
358153,948593,0.4251567,62214,152154,384553,20464.495137929916,0.24309169
358170,948645,0.29929966,62216,152160,384574,20465.604967832565,0.2891621
358204,948739,0.38674265,62221,152175,384594,20466.99295759201,0.24565694
358218,948780,0.30908385,62223,152181,384614,20468.23280954361,0.26424477
358236,948834,0.30519646,62226,152190,384636,20469.37488770485,0.28766638
358253,948881,0.36503127,62226,152190,384660,20470.641263961792,0.28833926
358263,948908,0.41268423,62229,152199,384684,20471.858988523483,0.26828662
358280,948960,0.3370984,62231,152205,384704,20473.002897262573,0.27181464
358299,949014,0.40998793,62234,152214,384726,20474.143013477325,0.2812938
358336,949116,0.32079878,62239,152229,384748,20475.31673502922,0.27471372
358355,949171,0.35959885,62239,152229,384771,20476.45297217369,0.24694161
358368,949213,0.4148663,62242,152238,384799,20477.639523029327,0.30531925
358388,949269,0.3266139,62244,152244,384822,20478.8628821373,0.26838318
358402,949313,0.32479942,62247,152253,384846,20480.224726438522,0.26705548
358412,949344,0.41224238,62250,152262,384867,20481.382400035858,0.2898311
358432,949405,0.33795655,62252,152268,384889,20482.61263680458,0.31383628
358452,949461,0.33965316,62252,152268,384912,20483.760202646255,0.27854112
358468,949507,0.24609837,62255,152277,384929,20484.864990472794,0.292201
358480,949543,0.38202077,62258,152286,384951,20486.053689479828,0.2900282
358503,949608,0.28948897,62260,152292,384970,20487.166896104813,0.27845842
358518,949650,0.32191715,62263,152301,384990,20488.27850985527,0.27846688
358536,949701,0.4188976,62265,152307,385011,20489.400037050247,0.30882928
358567,949791,0.4013754,62268,152316,385032,20490.57919216156,0.28766027
358578,949826,0.31039608,62271,152325,385053,20491.689157247543,0.2606319
358595,949882,0.3169785,62274,152334,385075,20492.79049348831,0.2901056
358611,949927,0.32588515,62277,152343,385090,20493.977777719498,0.3030895
358628,949979,0.41713327,62279,152349,385109,20495.124970912933,0.23535755
358641,950014,0.33451903,62281,152355,385134,20496.241498947144,0.28579146
358660,950067,0.35452265,62281,152355,385158,20497.420346021652,0.27476674
358677,950112,0.35283053,62284,152364,385178,20498.5294816494,0.30469853
358697,950172,0.3530918,62287,152373,385201,20499.67340540886,0.30654925
358715,950223,0.31513584,62290,152382,385226,20500.785117149353,0.28830218
358726,950255,0.39129415,62290,152382,385247,20501.994612693787,0.26278973
358761,950362,0.3947125,62295,152397,385268,20503.182785511017,0.250174
358775,950405,0.32477102,62299,152409,385284,20504.39724087715,0.29883832
358792,950454,0.34332135,62301,152415,385309,20505.50350832939,0.26218438
358807,950500,0.4128092,62301,152415,385326,20506.62045097351,0.28283495
358827,950558,0.30367976,62304,152424,385352,20507.722337961197,0.29030657
358838,950587,0.29976225,62306,152430,385371,20508.824556827545,0.30378577
358853,950633,0.31199086,62308,152436,385393,20510.014335632324,0.26601994
358873,950693,0.33527982,62310,152442,385415,20511.15755701065,0.27839807
358891,950751,0.33268306,62313,152451,385438,20512.26048231125,0.27275518
358907,950795,0.3605172,62315,152457,385455,20513.364307165146,0.3148371
358921,950840,0.35333842,62317,152463,385477,20514.468154907227,0.2257481
358936,950881,0.31965584,62319,152469,385498,20515.59062051773,0.26572224
358958,950946,0.39699358,62322,152478,385521,20516.693853855133,0.25313282
358967,950973,0.32978684,62322,152478,385538,20517.82564163208,0.24329624
358983,951020,0.38075486,62325,152487,385561,20518.958656072617,0.29647914
359015,951108,0.3017735,62329,152499,385582,20520.147857666016,0.30237806
359033,951167,0.35477978,62331,152505,385606,20521.28853583336,0.24559674
359048,951213,0.39095443,62333,152511,385622,20522.399879455566,0.28819937
359062,951261,0.3929835,62333,152511,385647,20523.539620399475,0.31737703
359077,951304,0.38396025,62336,152520,385672,20524.670550107956,0.23756246
359099,951366,0.3547629,62338,152526,385696,20525.8363802433,0.23731288
359116,951416,0.37130228,62340,152532,385712,20526.973159074783,0.24516118
359130,951454,0.3519932,62342,152538,385732,20528.12820482254,0.2957323
359149,951505,0.48868918,62344,152544,385752,20529.240172624588,0.28836673
359168,951563,0.31393707,62347,152553,385777,20530.416519403458,0.29188475
359180,951594,0.38438153,62347,152553,385794,20531.556990861893,0.28702432
359190,951627,0.38445657,62350,152562,385814,20532.706387043,0.30165398
359230,951742,0.4038391,62355,152577,385835,20533.85921239853,0.3140541
359238,951765,0.44466352,62355,152577,385857,20535.139676332474,0.27977902
359257,951817,0.42374653,62358,152586,385879,20536.328353643417,0.28826687
359277,951878,0.3404276,62360,152592,385903,20537.524509191513,0.30644777
359290,951914,0.3328439,62363,152601,385923,20538.678524255753,0.28900036
359306,951966,0.39133307,62365,152607,385944,20539.894392967224,0.30277896
359322,952016,0.3052994,62367,152613,385969,20541.01619577408,0.31398666
359337,952057,0.33194184,62369,152619,385988,20542.26401782036,0.28030825
359374,952163,0.43465006,62375,152637,386013,20543.56050992012,0.2627728
359392,952212,0.35068464,62375,152637,386037,20544.812814950943,0.29096687
359403,952243,0.37705564,62378,152646,386059,20545.97434425354,0.30686802
359421,952298,0.34516573,62380,152652,386079,20547.079140901566,0.30473083
359437,952344,0.42494166,62380,152652,386104,20548.37714099884,0.27890235
359457,952407,0.42363912,62383,152661,386127,20549.48227405548,0.32377914
359465,952427,0.31249124,62386,152670,386147,20550.632561445236,0.3161174
359483,952481,0.46138492,62389,152679,386165,20551.748743534088,0.26356825
359501,952534,0.37482548,62389,152679,386185,20552.891098737717,0.22495486
359518,952580,0.33560413,62392,152688,386208,20554.029975652695,0.2902434
359552,952685,0.4208594,62397,152703,386231,20555.207733631134,0.2716242
359574,952743,0.3090172,62399,152709,386255,20556.33194375038,0.26392746
359587,952783,0.37303928,62402,152718,386275,20557.45966553688,0.29412198
359607,952841,0.34494495,62402,152718,386298,20558.72469162941,0.31830686
359624,952889,0.33252603,62405,152727,386320,20560.025472164154,0.28063846
359640,952932,0.38740575,62408,152736,386343,20561.243957042694,0.3018993
359656,952981,0.3331219,62411,152745,386367,20562.353853464127,0.275652
359672,953030,0.40933037,62414,152754,386383,20563.599615097046,0.27524078
359691,953086,0.37409496,62414,152754,386408,20564.707389593124,0.29042777
359715,953158,0.405443,62419,152769,386430,20565.80800127983,0.26428843
359732,953209,0.37902623,62421,152775,386448,20567.126709222794,0.31776825
359745,953252,0.37756166,62424,152784,386467,20568.24987888336,0.27934843
359763,953305,0.31041884,62427,152793,386490,20569.404336690903,0.27701157
359779,953348,0.38805968,62427,152793,386510,20570.596426725388,0.2965836
359799,953404,0.44877067,62430,152802,386536,20571.787476062775,0.2741843
359816,953457,0.39734742,62432,152808,386556,20572.934327602386,0.2785787
359828,953495,0.33526915,62435,152817,386575,20574.056762695312,0.28948417
359846,953545,0.36397153,62437,152823,386597,20575.16637969017,0.311649
359866,953598,0.42320406,62440,152832,386619,20576.31436729431,0.2753209
359884,953646,0.3772155,62442,152838,386637,20577.455112457275,0.30460814
359901,953695,0.31854206,62442,152838,386659,20578.650593042374,0.29786164
359916,953737,0.34302068,62445,152847,386680,20579.755180358887,0.27442434
359935,953785,0.39204493,62447,152853,386697,20580.887097358704,0.28943616
359960,953861,0.33955744,62452,152868,386721,20582.253712892532,0.32761505
359979,953916,0.39852735,62454,152874,386743,20583.36273956299,0.27315503
360000,953974,0.35658994,62457,152883,386773,20584.589909791946,0.3101473
360020,954030,0.41348618,62457,152883,386793,20585.69796895981,0.30414662
360042,954090,0.35110474,62460,152892,386815,20586.831763744354,0.28962734
360061,954149,0.34456915,62462,152898,386838,20587.959681034088,0.29223347
360077,954195,0.3663122,62464,152904,386860,20589.1651198864,0.33686733
360088,954228,0.31300706,62466,152910,386883,20590.409908533096,0.32671633
360107,954291,0.35737786,62468,152916,386907,20591.62371134758,0.2970323
360122,954332,0.41027308,62471,152925,386922,20592.775408744812,0.31921124
360151,954416,0.47139317,62476,152940,386944,20594.066317796707,0.26754826
360161,954451,0.34928906,62476,152940,386963,20595.1694419384,0.2984368
360177,954499,0.37010393,62479,152949,386985,20596.32484650612,0.3142904
360196,954552,0.419586,62481,152955,387007,20597.487789154053,0.2947693
360210,954591,0.31748945,62483,152961,387025,20598.63280749321,0.28450328
360225,954636,0.4025123,62486,152970,387052,20599.998351335526,0.3088452
360241,954686,0.33616436,62488,152976,387071,20601.163597345352,0.29143012
360253,954718,0.27087682,62488,152976,387094,20602.26839709282,0.31038
360267,954761,0.2991235,62491,152985,387118,20603.42243361473,0.26371905
360289,954825,0.3330509,62493,152991,387137,20604.531260490417,0.33953065
360306,954879,0.3497095,62496,153000,387157,20605.75362920761,0.27688214
360321,954926,0.30205575,62498,153006,387178,20606.865507125854,0.29108274
360354,955029,0.3345594,62501,153015,387200,20607.972595453262,0.30850694
360368,955068,0.29660398,62503,153021,387221,20609.073746919632,0.3046976
360382,955112,0.42669362,62505,153027,387245,20610.312301158905,0.3206578
360397,955158,0.31915691,62508,153036,387265,20611.580058813095,0.29071975
360412,955198,0.3688962,62508,153036,387289,20612.77501320839,0.2883408
360435,955261,0.51964504,62511,153045,387308,20613.88644385338,0.31507838
360451,955303,0.39804006,62514,153054,387329,20614.995115041733,0.31581944
360472,955369,0.38617414,62516,153060,387350,20616.16015768051,0.30169946
360485,955408,0.3882961,62519,153069,387366,20617.303577184677,0.29233378
360498,955441,0.39579207,62521,153075,387386,20618.479658842087,0.28025264
360514,955488,0.3769276,62523,153081,387407,20619.627415895462,0.30662733
360541,955571,0.4325828,62526,153090,387429,20620.805703639984,0.31100422
360560,955625,0.34173676,62529,153099,387452,20621.98625588417,0.3169982
360578,955678,0.38971096,62531,153105,387474,20623.086794614792,0.31328017
360590,955714,0.41393092,62534,153114,387488,20624.218899726868,0.33246738
360606,955762,0.3939599,62537,153123,387508,20625.345462560654,0.37523293
360621,955803,0.4341075,62540,153132,387532,20626.45346927643,0.31861073
360639,955862,0.3213879,62542,153138,387554,20627.55521631241,0.30492228
360661,955927,0.35225523,62545,153147,387579,20628.671347618103,0.30023894
360677,955966,0.3222757,62545,153147,387601,20630.00057077408,0.32986206
360694,956014,0.3757866,62548,153156,387620,20631.11487221718,0.34433234
360705,956045,0.29332665,62551,153165,387641,20632.22814846039,0.26907867
360725,956101,0.27743542,62554,153174,387661,20633.359117031097,0.33720163
360740,956143,0.36940014,62557,153183,387686,20634.520599603653,0.27824944
360779,956252,0.3527586,62561,153195,387706,20635.708265304565,0.259903
360795,956301,0.32763016,62561,153195,387728,20636.88815188408,0.33119583
360808,956338,0.45483428,62564,153204,387754,20638.247477293015,0.2908507
360824,956386,0.35997766,62567,153213,387779,20639.559649944305,0.3215037
360840,956432,0.37841794,62569,153219,387798,20640.779745817184,0.3071964
360866,956512,0.3306504,62574,153234,387815,20641.984868764877,0.3526805
360879,956551,0.29534528,62574,153234,387833,20643.094040632248,0.30809784
360898,956607,0.30294916,62577,153243,387857,20644.217150211334,0.3120591
360914,956653,0.39090824,62580,153252,387880,20645.448475837708,0.30498877
360929,956697,0.35369962,62582,153258,387903,20646.55365896225,0.30362797
360940,956733,0.40643245,62582,153258,387922,20647.65745615959,0.3015012
360960,956794,0.29164743,62585,153267,387945,20648.79168152809,0.28747094
360979,956853,0.36592585,62588,153276,387968,20649.932024478912,0.28967768
360990,956888,0.42248058,62591,153285,387989,20651.03650188446,0.29638103
361005,956931,0.32535636,62593,153291,388012,20652.246332406998,0.2922195
361038,957027,0.3380432,62596,153300,388033,20653.42253780365,0.26582986
361058,957085,0.40762517,62599,153309,388053,20654.553994894028,0.25613546
361070,957122,0.3056829,62599,153309,388076,20655.659048318863,0.28785998
361082,957159,0.41028908,62602,153318,388098,20656.762372732162,0.3085091
361100,957218,0.48236954,62604,153324,388119,20657.882017612457,0.27880117
361120,957275,0.29068458,62606,153330,388140,20658.988002300262,0.330594
361136,957320,0.3138649,62609,153339,388162,20660.12299132347,0.2783637
361156,957373,0.37976527,62612,153348,388180,20661.319876194,0.30977976
361168,957412,0.41873646,62614,153354,388200,20662.55945467949,0.32922113
361185,957466,0.31124893,62616,153360,388229,20663.67639017105,0.28043196
361198,957506,0.34257638,62619,153369,388253,20664.98651456833,0.25278965
361239,957624,0.37208933,62621,153375,388279,20666.206660747528,0.29717156
361255,957676,0.34305984,62624,153384,388300,20667.37505507469,0.29309016
361270,957716,0.5066294,62627,153393,388325,20668.564536094666,0.27752584
361287,957768,0.32779276,62629,153399,388345,20669.72216939926,0.30760434
361303,957814,0.40480325,62632,153408,388360,20670.848155260086,0.31567985
361315,957852,0.2978143,62632,153408,388380,20672.021250724792,0.26902378
361331,957894,0.33606672,62635,153417,388399,20673.159930706024,0.252692
361349,957938,0.38555416,62637,153423,388419,20674.274789333344,0.32681918
361363,957978,0.32203522,62640,153432,388440,20675.53407883644,0.29267788
361393,958065,0.35665894,62646,153450,388462,20676.68879675865,0.31505495
361410,958117,0.36807626,62648,153456,388489,20677.865513324738,0.29584464
361429,958173,0.34601623,62648,153456,388511,20678.98335337639,0.33152056
361445,958221,0.45509642,62651,153465,388530,20680.127728939056,0.30511475
361464,958275,0.39584976,62654,153474,388554,20681.393870830536,0.34341356
361476,958309,0.39532438,62657,153483,388570,20682.6506152153,0.31722963
361491,958351,0.38319194,62660,153492,388596,20683.752230644226,0.27816188
361511,958413,0.42888728,62663,153501,388617,20684.877131700516,0.28440854
361528,958463,0.3837846,62666,153510,388637,20686.0406498909,0.24311426
361547,958515,0.31086013,62666,153510,388658,20687.245948076248,0.2562665
361563,958563,0.38766256,62669,153519,388679,20688.408225774765,0.29016697
361593,958651,0.29031402,62674,153534,388708,20689.53961443901,0.3109768
361615,958714,0.43157437,62674,153534,388734,20690.643082141876,0.2953131
361634,958768,0.37276936,62676,153540,388752,20691.785955905914,0.32231128
361652,958825,0.38897365,62679,153549,388778,20692.984892129898,0.32087615
361668,958875,0.3084186,62681,153555,388800,20694.14891242981,0.27740672
361688,958934,0.4082163,62684,153564,388820,20695.266382217407,0.26135203
361699,958967,0.3231359,62687,153573,388842,20696.37831068039,0.25730568
361709,959001,0.32282564,62689,153579,388861,20697.509150981903,0.2683444
361730,959059,0.3342662,62689,153579,388883,20698.76371908188,0.29166073
361743,959096,0.29005107,62692,153588,388904,20699.87840652466,0.31634647
361758,959143,0.4083637,62695,153597,388926,20701.023428440094,0.28849968
361777,959197,0.34480503,62698,153606,388946,20702.17629623413,0.25182712
361796,959245,0.35302132,62701,153615,388969,20703.411463737488,0.28535196
361812,959294,0.36624205,62704,153624,388989,20704.551876068115,0.31222647
361831,959345,0.33511335,62707,153633,389009,20705.73347210884,0.28007486
361848,959400,0.3498968,62710,153642,389036,20706.928914546967,0.2920618
361866,959455,0.30048472,62713,153651,389055,20708.034761190414,0.26327643
361884,959505,0.2957945,62713,153651,389077,20709.16434264183,0.3013181
361914,959596,0.28542143,62719,153669,389099,20710.350124835968,0.32374358
361936,959661,0.38128215,62721,153675,389124,20711.47636938095,0.28455594
361955,959718,0.43587196,62724,153684,389148,20712.62457728386,0.270522
361972,959769,0.38058648,62724,153684,389172,20713.754002571106,0.2284854
361981,959795,0.4143805,62727,153693,389191,20715.067487239838,0.24564043
362003,959865,0.339106,62730,153702,389211,20716.184713840485,0.30053455
362018,959903,0.37956715,62733,153711,389234,20717.30113506317,0.3072318
362033,959946,0.41451594,62736,153720,389248,20718.407994270325,0.2931106
362047,959986,0.36523554,62736,153720,389270,20719.520872354507,0.26514694
362063,960032,0.32473505,62739,153729,389295,20720.8070333004,0.3052026
362101,960146,0.29770052,62744,153744,389324,20721.976981639862,0.26529002
362120,960205,0.33849454,62747,153753,389342,20723.163593530655,0.2695791
362128,960229,0.33664355,62750,153762,389367,20724.268969774246,0.26215252
362149,960290,0.35581017,62752,153768,389389,20725.47294998169,0.2578956
362166,960334,0.47922516,62754,153774,389409,20726.598299741745,0.27274173
362182,960379,0.41919804,62754,153774,389434,20727.85758781433,0.27154213
362201,960433,0.40001452,62757,153783,389449,20728.965418338776,0.2831496
362211,960459,0.36496827,62759,153789,389474,20730.10937190056,0.3056059
362228,960518,0.40462336,62761,153795,389489,20731.21361374855,0.30018538
362240,960553,0.30057067,62764,153804,389516,20732.380838871002,0.26968455
362277,960661,0.32307974,62767,153813,389539,20733.65698647499,0.2866873
362293,960709,0.34135428,62770,153822,389559,20734.80867099762,0.28520697
362311,960762,0.31434312,62773,153831,389582,20735.911375284195,0.25946453
362323,960799,0.3695805,62776,153840,389600,20737.14579486847,0.25754893
362343,960857,0.40214586,62778,153846,389626,20738.330005645752,0.29079482
362366,960920,0.2919963,62781,153855,389650,20739.431604623795,0.27540898
362379,960956,0.3731895,62783,153861,389666,20740.53241419792,0.30597937
362394,961002,0.351265,62785,153867,389686,20741.70463037491,0.25259688
362408,961041,0.31891736,62787,153873,389708,20742.81244635582,0.23723763
362424,961088,0.26861542,62787,153873,389731,20743.9933757782,0.24613714
362447,961155,0.3254717,62790,153882,389749,20745.15207338333,0.22443628
362459,961193,0.37371504,62793,153891,389774,20746.338802576065,0.28948355
362478,961254,0.32486302,62796,153900,389799,20747.519232988358,0.29034734
362493,961298,0.4069801,62799,153909,389822,20748.65812587738,0.26050872
362513,961356,0.37266177,62802,153918,389839,20749.784276008606,0.2871477
362547,961453,0.3626933,62806,153930,389866,20751.078750133514,0.2517702
362561,961495,0.34852356,62806,153930,389886,20752.2340362072,0.33324832
362575,961537,0.39487848,62809,153939,389906,20753.337777376175,0.28732067
362588,961576,0.3300863,62812,153948,389927,20754.46724510193,0.2886131
362600,961615,0.3637272,62814,153954,389947,20755.676973819733,0.31048673
362622,961684,0.37530953,62816,153960,389971,20756.92071223259,0.2962098
362640,961740,0.32845664,62819,153969,389997,20758.289229869843,0.28706077
362652,961775,0.4094114,62819,153969,390017,20759.445053339005,0.28705803
362686,961874,0.4215713,62825,153987,390040,20760.582100391388,0.29785594
362698,961901,0.35735506,62827,153993,390058,20761.81999015808,0.30669945
362716,961954,0.41149786,62829,153999,390079,20762.971376895905,0.25638962
362737,962014,0.48536903,62832,154008,390105,20764.23468399048,0.3088861
362753,962061,0.36716864,62835,154017,390121,20765.33481311798,0.3017829
362771,962115,0.47075614,62835,154017,390147,20766.436648368835,0.32728326
362784,962155,0.44908848,62838,154026,390169,20767.65362906456,0.27546448
362802,962204,0.41622207,62841,154035,390187,20768.84636592865,0.258436
362821,962255,0.39701164,62844,154044,390207,20769.951147079468,0.24614184
362834,962290,0.39609405,62846,154050,390231,20771.05805492401,0.30800343
362853,962350,0.343033,62849,154059,390248,20772.185662269592,0.2645244
362869,962394,0.312375,62852,154068,390266,20773.440462827682,0.2742498
362880,962427,0.48816913,62854,154074,390287,20774.61591410637,0.2667117
362914,962525,0.32830864,62857,154083,390312,20775.741811037064,0.27065516
362934,962584,0.322923,62860,154092,390336,20776.96233534813,0.2501578
362946,962619,0.33583224,62863,154101,390358,20778.18329143524,0.28684267
362967,962679,0.41124597,62866,154110,390380,20779.34049654007,0.29514113
362980,962721,0.41623205,62868,154116,390401,20780.523948907852,0.28973967
363000,962783,0.31032333,62870,154122,390428,20781.685588359833,0.2379467
363016,962833,0.37959892,62870,154122,390453,20782.787744760513,0.29830605
363032,962880,0.42649457,62873,154131,390472,20783.914498329163,0.31965622
363049,962933,0.25729284,62875,154137,390494,20785.048931360245,0.2587015
363066,962982,0.4378742,62877,154143,390513,20786.167533397675,0.27292722
363081,963028,0.36000428,62879,154149,390532,20787.311527729034,0.29224125
363092,963059,0.33156717,62882,154158,390552,20788.450220108032,0.24890403
363107,963105,0.32057014,62885,154167,390575,20789.581598758698,0.28379172
363147,963224,0.4241833,62890,154182,390599,20790.94004368782,0.2976606
363162,963266,0.37125778,62893,154191,390617,20792.100120306015,0.24820045
363176,963313,0.33230406,62896,154200,390639,20793.203637361526,0.2978465
363195,963365,0.29207963,62896,154200,390665,20794.352926015854,0.2666099
363215,963421,0.39990026,62899,154209,390687,20795.546867609024,0.2894848
363230,963463,0.37116653,62902,154218,390707,20796.722838401794,0.32929274
363245,963505,0.4091717,62904,154224,390731,20797.93369269371,0.2637614
363261,963557,0.26948085,62907,154233,390756,20799.06940627098,0.28729692
363277,963601,0.3831303,62907,154233,390773,20800.28610754013,0.30209243
363296,963660,0.34666598,62910,154242,390797,20801.392910718918,0.2620522
363310,963702,0.33901978,62913,154251,390817,20802.513330459595,0.3074776
363331,963765,0.35643294,62916,154260,390838,20803.614376068115,0.27352965
363351,963830,0.4893344,62918,154266,390860,20804.71469783783,0.24608302
363371,963883,0.38030982,62921,154275,390881,20805.8605799675,0.29461187
363391,963947,0.29688808,62923,154281,390907,20807.031556367874,0.28374666
363406,963993,0.3452891,62926,154290,390926,20808.16695690155,0.28843826
363424,964044,0.38218278,62929,154299,390949,20809.335267066956,0.32133773
363441,964089,0.29733258,62931,154305,390973,20810.442382097244,0.22578952
363457,964135,0.37350267,62934,154314,390989,20811.63040471077,0.28611997
363472,964176,0.32767028,62934,154314,391008,20812.898994207382,0.28635043
363501,964256,0.32242894,62940,154332,391031,20814.06922841072,0.29421788
363519,964309,0.29849052,62943,154341,391054,20815.257009983063,0.30359125
363534,964352,0.29998022,62946,154350,391076,20816.381875276566,0.29541564
363554,964412,0.44981545,62946,154350,391096,20817.495397806168,0.2767141
363567,964449,0.32277232,62949,154359,391118,20818.61557149887,0.27728245
363588,964510,0.3532068,62952,154368,391141,20819.77190208435,0.3094139
363604,964557,0.43104407,62955,154377,391165,20820.92121362686,0.30012304
363623,964606,0.35100013,62955,154377,391185,20822.042421102524,0.3106653
363642,964663,0.2972849,62958,154386,391209,20823.158479213715,0.28882653
363658,964707,0.34011754,62960,154392,391229,20824.46046090126,0.2770811
363685,964783,0.34762657,62966,154410,391254,20825.58443570137,0.29655564
363703,964836,0.3412579,62969,154419,391270,20826.882296323776,0.26697627
363719,964884,0.36769858,62972,154428,391292,20828.105365276337,0.31074488
363737,964933,0.30643553,62972,154428,391315,20829.441603422165,0.26841265
363754,964978,0.2916577,62975,154437,391335,20830.60283946991,0.3146445
363769,965024,0.3101437,62977,154443,391355,20831.75688791275,0.31151918
363783,965067,0.34118307,62979,154449,391384,20832.869023799896,0.30950508
363806,965135,0.3389808,62982,154458,391401,20834.049401044846,0.2739731
363821,965178,0.35047293,62985,154467,391424,20835.19865489006,0.29842055
363835,965224,0.3041888,62988,154476,391444,20836.29965353012,0.2962316
363851,965271,0.37833464,62991,154485,391464,20837.401129961014,0.25066078
363881,965361,0.42232713,62994,154494,391483,20838.744213581085,0.28909576
363893,965402,0.3082229,62996,154500,391507,20839.979393720627,0.3115738
363909,965450,0.37526262,62999,154509,391528,20841.115815639496,0.29907385
363923,965494,0.36410722,63001,154515,391553,20842.22263765335,0.24466085
363940,965547,0.42658874,63003,154521,391574,20843.407140016556,0.27098623
363957,965595,0.33646825,63006,154530,391598,20844.612262010574,0.22614601
363977,965665,0.32672995,63009,154539,391623,20846.028593063354,0.28610483
363988,965692,0.34280878,63011,154545,391646,20847.132252454758,0.28121266
364005,965741,0.32569277,63013,154551,391667,20848.26868867874,0.3018481
364038,965846,0.34330487,63019,154569,391692,20849.629232168198,0.31279558
364052,965887,0.3220315,63019,154569,391710,20850.775354385376,0.2672038
364067,965938,0.38546354,63022,154578,391734,20851.88313150406,0.26465696
364087,966000,0.30948985,63025,154587,391754,20853.0612719059,0.28691512
364102,966042,0.39989167,63025,154587,391776,20854.203792095184,0.2721243
364117,966083,0.32151335,63028,154596,391798,20855.504947185516,0.29720813
364133,966132,0.43774772,63031,154605,391822,20856.62806725502,0.28962016
364149,966177,0.27888656,63034,154614,391845,20857.868698120117,0.3093816
364171,966244,0.34163076,63037,154623,391866,20859.024914741516,0.3038773
364182,966280,0.35039327,63040,154632,391888,20860.12797689438,0.27782312
364195,966319,0.38616112,63043,154641,391909,20861.247756242752,0.27597484
364213,966380,0.32740226,63043,154641,391931,20862.365138053894,0.29788405
364248,966480,0.3492271,63049,154659,391953,20863.57643032074,0.2919893
364265,966527,0.30842656,63052,154668,391980,20864.840448856354,0.28861567
364284,966588,0.3362667,63052,154668,392003,20865.9675924778,0.26252797
364302,966643,0.40162924,63055,154677,392025,20867.07832622528,0.28724474
364313,966671,0.36676762,63058,154686,392041,20868.277564764023,0.26624084
364328,966720,0.3375377,63061,154695,392066,20869.386528491974,0.3014745
364347,966775,0.37098664,63064,154704,392085,20870.629346847534,0.31296462
364373,966851,0.37485334,63067,154713,392111,20871.83279967308,0.26788393
364391,966900,0.36981267,63070,154722,392131,20873.002543449402,0.23763958
364403,966938,0.3989104,63073,154731,392151,20874.239188194275,0.29584992
364422,966996,0.30708784,63075,154737,392172,20875.354298591614,0.29111266
364433,967024,0.38344473,63077,154743,392194,20876.60534954071,0.30433497
364452,967082,0.4156711,63077,154743,392219,20877.717963695526,0.3055213
364468,967127,0.41884053,63080,154752,392239,20878.87791132927,0.29078576
364488,967187,0.39331475,63083,154761,392265,20880.095844507217,0.27736774
364517,967272,0.39776105,63089,154779,392286,20881.25905275345,0.28511786
364534,967326,0.29679486,63091,154785,392312,20882.382558345795,0.28811842
364551,967377,0.31020275,63091,154785,392333,20883.559757232666,0.25420088
364572,967439,0.39834517,63094,154794,392359,20884.77271795273,0.27074394
364587,967480,0.2706843,63096,154800,392377,20886.147892475128,0.26183283
364603,967529,0.3135157,63099,154809,392401,20887.25878596306,0.2830113
364623,967587,0.3545136,63102,154818,392430,20888.39327788353,0.27874738
364632,967614,0.33926862,63105,154827,392450,20889.55713415146,0.2635861
364669,967719,0.36061674,63107,154833,392475,20890.688460111618,0.28736985
364694,967790,0.35013905,63109,154839,392496,20891.796004772186,0.28729418
364705,967819,0.33554798,63111,154845,392516,20892.913828372955,0.28905872
364719,967866,0.3907124,63113,154851,392539,20894.086468696594,0.30174136
364740,967926,0.30979973,63115,154857,392564,20895.320647239685,0.30363455
364754,967967,0.3904712,63118,154866,392590,20896.467183113098,0.30533788
364772,968022,0.35314184,63121,154875,392608,20897.638784885406,0.28571102
364793,968081,0.34871867,63124,154884,392630,20898.77046084404,0.28371942
364808,968125,0.3245328,63124,154884,392652,20899.873836755753,0.31151348
364825,968169,0.40545613,63127,154893,392676,20901.128124713898,0.25762388
364857,968265,0.39008868,63133,154911,392695,20902.23203086853,0.2821949
364873,968311,0.4076439,63133,154911,392721,20903.396463632584,0.30083805
364887,968353,0.41908965,63136,154920,392738,20904.56606054306,0.3136882
364904,968400,0.2580705,63139,154929,392759,20905.803123235703,0.30701184
364916,968436,0.39183083,63142,154938,392777,20906.90610051155,0.3041364
364930,968477,0.45710087,63145,154947,392796,20908.091581583023,0.2768148
364953,968547,0.3910883,63147,154953,392818,20909.315710306168,0.24928808
364969,968595,0.40148014,63150,154962,392846,20910.501065969467,0.29569358
364989,968662,0.36881056,63152,154968,392869,20911.60877943039,0.30103445
365000,968695,0.34482926,63155,154977,392894,20912.956146478653,0.29264587
365037,968798,0.44264615,63157,154983,392918,20914.182676792145,0.2780696
365054,968845,0.4071413,63160,154992,392942,20915.524621486664,0.2998351
365067,968893,0.33391684,63162,154998,392958,20916.636758327484,0.2940768
365081,968937,0.3352964,63164,155005,392986,20917.737333774567,0.28574392
365102,969001,0.3060358,63166,155013,393005,20918.861736774445,0.31179705
